ibin	Eff	Err
0	0.8033	0.0007	
1	0.8020	0.0018	
2	0.8017	0.0009	
3	0.7672	0.0017	
4	0.8471	0.0003	
5	0.8397	0.0010	
6	0.8327	0.0006	
7	0.7968	0.0011	
8	0.8743	0.0004	
9	0.8619	0.0007	
10	0.8564	0.0004	
11	0.8198	0.0009	
12	0.9021	0.0002	
13	0.8847	0.0005	
14	0.8797	0.0003	
15	0.8427	0.0006	
16	0.9413	0.0002	
17	0.9258	0.0002	
18	0.9144	0.0001	
19	0.8709	0.0004	
20	0.9638	0.0001	
21	0.9547	0.0001	
22	0.9365	0.0001	
23	0.8877	0.0002	
24	0.9664	0.0001	
25	0.9563	0.0002	
26	0.9367	0.0001	
27	0.8844	0.0005	
28	0.9677	0.0002	
29	0.9555	0.0004	
30	0.9363	0.0003	
31	0.8860	0.0009	
32	0.9662	0.0007	
33	0.9514	0.0019	
34	0.9316	0.0053	
35	0.9031	0.0050	
