ibin	Eff	Err
0	0.8000	0.0012	
1	0.8235	0.0017	
2	0.8356	0.0009	
3	0.7962	0.0020	
4	0.8356	0.0007	
5	0.8479	0.0012	
6	0.8583	0.0007	
7	0.8193	0.0014	
8	0.8704	0.0002	
9	0.8725	0.0009	
10	0.8810	0.0002	
11	0.8427	0.0006	
12	0.9111	0.0005	
13	0.9094	0.0028	
14	0.9130	0.0004	
15	0.8725	0.0016	
16	0.9484	0.0001	
17	0.9456	0.0002	
18	0.9413	0.0001	
19	0.8928	0.0004	
20	0.9691	0.0001	
21	0.9706	0.0001	
22	0.9609	0.0001	
23	0.9066	0.0003	
24	0.9712	0.0002	
25	0.9714	0.0003	
26	0.9609	0.0004	
27	0.9010	0.0007	
28	0.9712	0.0002	
29	0.9693	0.0004	
30	0.9578	0.0003	
31	0.9024	0.0010	
32	0.9712	0.0009	
33	0.9633	0.0016	
34	0.9552	0.0013	
35	0.9145	0.0062	
