ibin	Eff	Err
0	0.0001	0.0000	
1	0.0006	0.0001	
2	0.0003	0.0001	
3	0.0012	0.0002	
4	0.0009	0.0001	
5	0.0032	0.0003	
6	0.0042	0.0002	
7	0.0136	0.0007	
8	0.5361	0.0015	
9	0.5366	0.0025	
10	0.5266	0.0014	
11	0.5157	0.0028	
12	0.9584	0.0004	
13	0.9827	0.0005	
14	0.9606	0.0005	
15	0.9296	0.0012	
16	0.9611	0.0002	
17	0.9849	0.0003	
18	0.9631	0.0002	
19	0.9430	0.0006	
20	0.9616	0.0002	
21	0.9851	0.0002	
22	0.9649	0.0002	
23	0.9496	0.0004	
24	0.9612	0.0001	
25	0.9853	0.0001	
26	0.9661	0.0001	
27	0.9514	0.0002	
28	0.9602	0.0001	
29	0.9854	0.0001	
30	0.9668	0.0001	
31	0.9539	0.0002	
32	0.9584	0.0001	
33	0.9851	0.0001	
34	0.9671	0.0001	
35	0.9529	0.0004	
36	0.9528	0.0007	
37	0.9837	0.0006	
38	0.9666	0.0007	
39	0.9537	0.0023	
