ibin	Eff	Err
0	0.0001	0.0000	
1	0.0006	0.0001	
2	0.0004	0.0001	
3	0.0011	0.0002	
4	0.0009	0.0001	
5	0.0030	0.0003	
6	0.0042	0.0002	
7	0.0143	0.0007	
8	0.5385	0.0013	
9	0.5361	0.0023	
10	0.5270	0.0014	
11	0.5157	0.0026	
12	0.9588	0.0004	
13	0.9833	0.0005	
14	0.9605	0.0005	
15	0.9307	0.0012	
16	0.9615	0.0002	
17	0.9852	0.0002	
18	0.9634	0.0002	
19	0.9433	0.0006	
20	0.9617	0.0001	
21	0.9852	0.0002	
22	0.9653	0.0002	
23	0.9493	0.0004	
24	0.9614	0.0001	
25	0.9852	0.0001	
26	0.9659	0.0001	
27	0.9515	0.0002	
28	0.9601	0.0001	
29	0.9854	0.0001	
30	0.9669	0.0001	
31	0.9541	0.0002	
32	0.9585	0.0001	
33	0.9852	0.0001	
34	0.9671	0.0001	
35	0.9526	0.0003	
36	0.9529	0.0006	
37	0.9838	0.0006	
38	0.9671	0.0007	
39	0.9529	0.0022	
