ibin	Eff	Err
0	0.0001	0.0001	
1	0.0007	0.0002	
2	0.0004	0.0001	
3	0.0007	0.0003	
4	0.0005	0.0001	
5	0.0024	0.0005	
6	0.0020	0.0003	
7	0.0042	0.0007	
8	0.5151	0.0025	
9	0.5173	0.0042	
10	0.4942	0.0025	
11	0.4534	0.0045	
12	0.9368	0.0010	
13	0.9623	0.0014	
14	0.9417	0.0009	
15	0.8775	0.0027	
16	0.9387	0.0005	
17	0.9682	0.0006	
18	0.9505	0.0005	
19	0.9074	0.0013	
20	0.9394	0.0003	
21	0.9696	0.0005	
22	0.9540	0.0003	
23	0.9204	0.0009	
24	0.9395	0.0001	
25	0.9693	0.0002	
26	0.9558	0.0002	
27	0.9308	0.0004	
28	0.9388	0.0001	
29	0.9688	0.0002	
30	0.9563	0.0001	
31	0.9358	0.0004	
32	0.9363	0.0003	
33	0.9687	0.0003	
34	0.9514	0.0002	
35	0.9381	0.0007	
36	0.9248	0.0014	
37	0.9628	0.0018	
38	0.9321	0.0018	
39	0.9352	0.0045	
