ibin	Eff	Err
0	0.0000	0.0000	
1	0.0000	0.0000	
2	0.0000	0.0000	
3	0.0000	0.0000	
4	0.0001	0.0000	
5	0.0006	0.0001	
6	0.0014	0.0001	
7	0.0012	0.0002	
8	0.5160	0.0010	
9	0.5247	0.0018	
10	0.5150	0.0011	
11	0.4939	0.0018	
12	0.9568	0.0003	
13	0.9818	0.0005	
14	0.9669	0.0003	
15	0.9291	0.0009	
16	0.9580	0.0002	
17	0.9816	0.0002	
18	0.9684	0.0001	
19	0.9338	0.0004	
20	0.9582	0.0001	
21	0.9820	0.0001	
22	0.9693	0.0001	
23	0.9354	0.0003	
24	0.9579	0.0001	
25	0.9817	0.0001	
26	0.9698	0.0001	
27	0.9354	0.0002	
28	0.9567	0.0000	
29	0.9814	0.0001	
30	0.9706	0.0000	
31	0.9352	0.0001	
32	0.9549	0.0001	
33	0.9802	0.0001	
34	0.9708	0.0001	
35	0.9344	0.0003	
36	0.9490	0.0005	
37	0.9753	0.0006	
38	0.9708	0.0004	
39	0.9281	0.0017	
