ibin	Eff	Err
0	0.9567	0.0000	
1	0.9834	0.0000	
2	0.9629	0.0000	
3	0.9480	0.0000	
4	0.9618	0.0000	
5	0.9876	0.0000	
6	0.9657	0.0000	
7	0.9538	0.0000	
8	0.9636	0.0000	
9	0.9883	0.0000	
10	0.9664	0.0000	
11	0.9563	0.0000	
12	0.9636	0.0000	
13	0.9880	0.0000	
14	0.9672	0.0000	
15	0.9578	0.0000	
16	0.9633	0.0000	
17	0.9881	0.0000	
18	0.9678	0.0000	
19	0.9581	0.0000	
20	0.9622	0.0000	
21	0.9882	0.0000	
22	0.9686	0.0000	
23	0.9594	0.0000	
24	0.9608	0.0000	
25	0.9881	0.0000	
26	0.9691	0.0000	
27	0.9585	0.0000	
28	0.9570	0.0000	
29	0.9875	0.0000	
30	0.9694	0.0000	
31	0.9618	0.0000	
