ibin	Eff	Err
0	0.8476	0.0033	
1	0.8586	0.0021	
2	0.8566	0.0020	
3	0.7966	0.0037	
4	0.8718	0.0017	
5	0.8846	0.0025	
6	0.8828	0.0013	
7	0.8179	0.0017	
8	0.8933	0.0010	
9	0.8994	0.0017	
10	0.9011	0.0009	
11	0.8386	0.0018	
12	0.9180	0.0005	
13	0.9180	0.0007	
14	0.9186	0.0008	
15	0.8636	0.0049	
16	0.9522	0.0009	
17	0.9498	0.0004	
18	0.9432	0.0003	
19	0.8834	0.0006	
20	0.9718	0.0002	
21	0.9732	0.0002	
22	0.9614	0.0002	
23	0.8991	0.0006	
24	0.9743	0.0003	
25	0.9747	0.0005	
26	0.9634	0.0004	
27	0.9003	0.0013	
28	0.9742	0.0004	
29	0.9734	0.0009	
30	0.9624	0.0006	
31	0.9060	0.0022	
32	0.9751	0.0031	
33	0.9581	0.0069	
34	0.9668	0.0053	
35	0.9426	0.0243	
