ibin	Eff	Err
0	0.7873	0.0013	
1	0.7874	0.0029	
2	0.7845	0.0013	
3	0.7245	0.0024	
4	0.8271	0.0014	
5	0.8323	0.0010	
6	0.8150	0.0008	
7	0.7426	0.0015	
8	0.8573	0.0006	
9	0.8521	0.0015	
10	0.8360	0.0004	
11	0.7695	0.0010	
12	0.8933	0.0003	
13	0.8770	0.0006	
14	0.8632	0.0004	
15	0.7963	0.0005	
16	0.9372	0.0001	
17	0.9190	0.0002	
18	0.8991	0.0002	
19	0.8281	0.0002	
20	0.9611	0.0001	
21	0.9500	0.0002	
22	0.9270	0.0001	
23	0.8559	0.0012	
24	0.9659	0.0001	
25	0.9549	0.0003	
26	0.9354	0.0003	
27	0.8718	0.0012	
28	0.9675	0.0002	
29	0.9566	0.0005	
30	0.9353	0.0004	
31	0.8717	0.0014	
32	0.9708	0.0018	
33	0.9542	0.0037	
34	0.9353	0.0028	
35	0.9330	0.0153	
