ibin	Eff	Err
0	0.8261	0.0038	
1	0.8441	0.0034	
2	0.8513	0.0024	
3	0.7951	0.0046	
4	0.8570	0.0011	
5	0.8704	0.0029	
6	0.8729	0.0015	
7	0.8140	0.0031	
8	0.8816	0.0011	
9	0.8843	0.0020	
10	0.8901	0.0011	
11	0.8322	0.0022	
12	0.9101	0.0006	
13	0.9065	0.0010	
14	0.9080	0.0007	
15	0.8538	0.0019	
16	0.9479	0.0002	
17	0.9423	0.0004	
18	0.9370	0.0003	
19	0.8753	0.0008	
20	0.9685	0.0001	
21	0.9659	0.0003	
22	0.9564	0.0002	
23	0.8872	0.0011	
24	0.9704	0.0003	
25	0.9682	0.0005	
26	0.9570	0.0004	
27	0.8842	0.0015	
28	0.9721	0.0004	
29	0.9674	0.0009	
30	0.9565	0.0007	
31	0.8881	0.0024	
32	0.9743	0.0029	
33	0.9630	0.0062	
34	0.9477	0.0044	
35	0.8836	0.0198	
