ibin	Eff	Err
0	0.8625	0.0030	
1	0.8660	0.0026	
2	0.8655	0.0021	
3	0.7981	0.0041	
4	0.8925	0.0016	
5	0.9006	0.0026	
6	0.8926	0.0013	
7	0.8298	0.0027	
8	0.9132	0.0009	
9	0.9190	0.0016	
10	0.9116	0.0009	
11	0.8513	0.0018	
12	0.9348	0.0005	
13	0.9316	0.0010	
14	0.9292	0.0006	
15	0.8707	0.0012	
16	0.9601	0.0002	
17	0.9544	0.0005	
18	0.9463	0.0002	
19	0.8881	0.0016	
20	0.9786	0.0001	
21	0.9759	0.0002	
22	0.9634	0.0002	
23	0.9022	0.0005	
24	0.9811	0.0002	
25	0.9788	0.0005	
26	0.9668	0.0004	
27	0.9077	0.0013	
28	0.9815	0.0003	
29	0.9762	0.0007	
30	0.9650	0.0006	
31	0.9062	0.0022	
32	0.9824	0.0027	
33	0.9756	0.0076	
34	0.9600	0.0046	
35	0.9145	0.0264	
