ibin	Eff	Err
0	0.8298	0.0028	
1	0.8351	0.0037	
2	0.8209	0.0020	
3	0.7705	0.0037	
4	0.8615	0.0014	
5	0.8686	0.0024	
6	0.8495	0.0011	
7	0.8027	0.0021	
8	0.8867	0.0009	
9	0.8828	0.0016	
10	0.8719	0.0009	
11	0.8276	0.0016	
12	0.9141	0.0005	
13	0.9053	0.0010	
14	0.8953	0.0006	
15	0.8530	0.0011	
16	0.9489	0.0006	
17	0.9382	0.0004	
18	0.9259	0.0003	
19	0.8791	0.0007	
20	0.9694	0.0001	
21	0.9640	0.0002	
22	0.9485	0.0006	
23	0.8998	0.0005	
24	0.9727	0.0002	
25	0.9679	0.0005	
26	0.9549	0.0004	
27	0.9060	0.0011	
28	0.9746	0.0003	
29	0.9687	0.0007	
30	0.9563	0.0006	
31	0.9093	0.0019	
32	0.9757	0.0025	
33	0.9726	0.0062	
34	0.9530	0.0044	
35	0.9600	0.0138	
