ibin	Eff	Err
0	0.8132	0.0018	
1	0.8223	0.0037	
2	0.8197	0.0017	
3	0.7598	0.0032	
4	0.8529	0.0007	
5	0.8567	0.0014	
6	0.8483	0.0011	
7	0.7862	0.0021	
8	0.8739	0.0007	
9	0.8768	0.0013	
10	0.8646	0.0007	
11	0.7993	0.0014	
12	0.8982	0.0007	
13	0.8903	0.0009	
14	0.8852	0.0005	
15	0.8227	0.0010	
16	0.9354	0.0001	
17	0.9250	0.0003	
18	0.9106	0.0002	
19	0.8480	0.0004	
20	0.9580	0.0001	
21	0.9526	0.0002	
22	0.9340	0.0001	
23	0.8689	0.0004	
24	0.9622	0.0002	
25	0.9556	0.0004	
26	0.9391	0.0011	
27	0.8786	0.0009	
28	0.9627	0.0003	
29	0.9548	0.0006	
30	0.9392	0.0005	
31	0.8854	0.0016	
32	0.9627	0.0026	
33	0.9542	0.0053	
34	0.9383	0.0038	
35	0.9169	0.0126	
