ibin	Eff	Err
0	0.8030	0.0034	
1	0.8090	0.0044	
2	0.8030	0.0022	
3	0.7508	0.0040	
4	0.8241	0.0015	
5	0.8372	0.0029	
6	0.8290	0.0016	
7	0.7705	0.0029	
8	0.8581	0.0011	
9	0.8508	0.0022	
10	0.8462	0.0011	
11	0.7908	0.0021	
12	0.8959	0.0018	
13	0.8797	0.0021	
14	0.8770	0.0009	
15	0.8224	0.0039	
16	0.9427	0.0006	
17	0.9287	0.0013	
18	0.9145	0.0004	
19	0.8560	0.0013	
20	0.9657	0.0001	
21	0.9576	0.0002	
22	0.9370	0.0002	
23	0.8778	0.0005	
24	0.9695	0.0002	
25	0.9600	0.0007	
26	0.9416	0.0004	
27	0.8829	0.0012	
28	0.9700	0.0004	
29	0.9600	0.0009	
30	0.9410	0.0007	
31	0.8853	0.0024	
32	0.9722	0.0027	
33	0.9661	0.0071	
34	0.9389	0.0054	
35	0.9169	0.0399	
