ibin	Eff	Err
0	0.8470	0.0065	
1	0.8535	0.0077	
2	0.8477	0.0025	
3	0.7756	0.0047	
4	0.8777	0.0020	
5	0.8854	0.0019	
6	0.8763	0.0015	
7	0.7976	0.0030	
8	0.8979	0.0011	
9	0.9002	0.0038	
10	0.8923	0.0010	
11	0.8174	0.0020	
12	0.9206	0.0006	
13	0.9173	0.0010	
14	0.9107	0.0007	
15	0.8360	0.0009	
16	0.9497	0.0002	
17	0.9435	0.0004	
18	0.9333	0.0002	
19	0.8569	0.0008	
20	0.9690	0.0001	
21	0.9661	0.0003	
22	0.9525	0.0002	
23	0.8726	0.0007	
24	0.9712	0.0003	
25	0.9687	0.0006	
26	0.9542	0.0005	
27	0.8744	0.0016	
28	0.9729	0.0004	
29	0.9684	0.0009	
30	0.9548	0.0007	
31	0.8766	0.0027	
32	0.9800	0.0038	
33	0.9602	0.0089	
34	0.9469	0.0056	
35	0.8738	0.0258	
