ibin	Eff	Err
0	0.8172	0.0024	
1	0.8354	0.0075	
2	0.8385	0.0026	
3	0.7728	0.0044	
4	0.8454	0.0022	
5	0.8601	0.0034	
6	0.8586	0.0023	
7	0.7886	0.0027	
8	0.8733	0.0006	
9	0.8743	0.0014	
10	0.8751	0.0006	
11	0.8061	0.0026	
12	0.9090	0.0006	
13	0.9053	0.0011	
14	0.9001	0.0014	
15	0.8322	0.0017	
16	0.9486	0.0002	
17	0.9425	0.0003	
18	0.9319	0.0003	
19	0.8559	0.0008	
20	0.9688	0.0001	
21	0.9659	0.0001	
22	0.9520	0.0002	
23	0.8721	0.0007	
24	0.9712	0.0003	
25	0.9690	0.0005	
26	0.9543	0.0004	
27	0.8745	0.0016	
28	0.9725	0.0005	
29	0.9672	0.0010	
30	0.9538	0.0007	
31	0.8764	0.0025	
32	0.9780	0.0037	
33	0.9588	0.0085	
34	0.9444	0.0086	
35	0.8638	0.0224	
