ibin	Eff	Err
0	0.8398	0.0041	
1	0.8443	0.0050	
2	0.8542	0.0022	
3	0.7974	0.0045	
4	0.8657	0.0010	
5	0.8683	0.0029	
6	0.8710	0.0014	
7	0.8167	0.0027	
8	0.8831	0.0011	
9	0.8800	0.0012	
10	0.8846	0.0010	
11	0.8327	0.0018	
12	0.9107	0.0003	
13	0.9035	0.0013	
14	0.9064	0.0014	
15	0.8519	0.0020	
16	0.9439	0.0002	
17	0.9388	0.0004	
18	0.9326	0.0003	
19	0.8734	0.0007	
20	0.9644	0.0001	
21	0.9632	0.0002	
22	0.9527	0.0002	
23	0.8864	0.0006	
24	0.9660	0.0003	
25	0.9641	0.0006	
26	0.9524	0.0004	
27	0.8839	0.0014	
28	0.9666	0.0005	
29	0.9629	0.0009	
30	0.9518	0.0007	
31	0.8953	0.0025	
32	0.9640	0.0040	
33	0.9629	0.0078	
34	0.9429	0.0053	
35	0.8811	0.0248	
