ibin	Eff	Err
0	0.8318	0.0018	
1	0.8485	0.0013	
2	0.8550	0.0012	
3	0.8168	0.0024	
4	0.8569	0.0010	
5	0.8723	0.0016	
6	0.8776	0.0009	
7	0.8393	0.0018	
8	0.8809	0.0004	
9	0.8869	0.0012	
10	0.8971	0.0007	
11	0.8607	0.0013	
12	0.9215	0.0006	
13	0.9164	0.0009	
14	0.9223	0.0005	
15	0.8849	0.0030	
16	0.9582	0.0001	
17	0.9523	0.0002	
18	0.9483	0.0001	
19	0.9034	0.0004	
20	0.9780	0.0001	
21	0.9757	0.0001	
22	0.9664	0.0001	
23	0.9151	0.0003	
24	0.9800	0.0002	
25	0.9777	0.0003	
26	0.9671	0.0002	
27	0.9123	0.0013	
28	0.9807	0.0002	
29	0.9761	0.0025	
30	0.9659	0.0003	
31	0.9099	0.0013	
32	0.9821	0.0018	
33	0.9707	0.0024	
34	0.9632	0.0023	
35	0.9162	0.0112	
