ibin	Eff	Err
0	0.8285	0.0012	
1	0.8333	0.0015	
2	0.8200	0.0008	
3	0.7710	0.0015	
4	0.8579	0.0002	
5	0.8685	0.0010	
6	0.8497	0.0006	
7	0.8030	0.0010	
8	0.8843	0.0003	
9	0.8859	0.0009	
10	0.8736	0.0003	
11	0.8256	0.0006	
12	0.9133	0.0001	
13	0.9048	0.0004	
14	0.8966	0.0002	
15	0.8545	0.0004	
16	0.9490	0.0001	
17	0.9389	0.0002	
18	0.9260	0.0001	
19	0.8794	0.0002	
20	0.9695	0.0000	
21	0.9642	0.0001	
22	0.9484	0.0003	
23	0.8995	0.0002	
24	0.9727	0.0001	
25	0.9672	0.0002	
26	0.9536	0.0001	
27	0.9055	0.0005	
28	0.9747	0.0002	
29	0.9684	0.0003	
30	0.9562	0.0002	
31	0.9112	0.0007	
32	0.9763	0.0010	
33	0.9696	0.0020	
34	0.9572	0.0020	
35	0.9262	0.0070	
