ibin	Eff	Err
0	0.7725	0.0011	
1	0.7803	0.0023	
2	0.7866	0.0013	
3	0.7507	0.0023	
4	0.8023	0.0006	
5	0.8125	0.0016	
6	0.8078	0.0008	
7	0.7639	0.0016	
8	0.8415	0.0006	
9	0.8362	0.0010	
10	0.8304	0.0006	
11	0.7874	0.0020	
12	0.8906	0.0003	
13	0.8728	0.0006	
14	0.8646	0.0004	
15	0.8183	0.0008	
16	0.9366	0.0001	
17	0.9190	0.0002	
18	0.9040	0.0001	
19	0.8501	0.0004	
20	0.9607	0.0001	
21	0.9497	0.0002	
22	0.9309	0.0001	
23	0.8706	0.0004	
24	0.9648	0.0001	
25	0.9544	0.0002	
26	0.9362	0.0002	
27	0.8795	0.0008	
28	0.9678	0.0002	
29	0.9567	0.0005	
30	0.9374	0.0004	
31	0.8836	0.0012	
32	0.9703	0.0014	
33	0.9522	0.0029	
34	0.9351	0.0023	
35	0.9017	0.0117	
