ibin	Eff	Err
0	0.8393	0.0024	
1	0.8390	0.0047	
2	0.8568	0.0022	
3	0.8195	0.0045	
4	0.8557	0.0012	
5	0.8620	0.0027	
6	0.8691	0.0014	
7	0.8379	0.0029	
8	0.8773	0.0006	
9	0.8788	0.0020	
10	0.8886	0.0009	
11	0.8485	0.0023	
12	0.9082	0.0006	
13	0.9018	0.0010	
14	0.9105	0.0007	
15	0.8665	0.0014	
16	0.9428	0.0001	
17	0.9388	0.0004	
18	0.9373	0.0003	
19	0.8910	0.0009	
20	0.9639	0.0002	
21	0.9634	0.0003	
22	0.9573	0.0002	
23	0.9009	0.0006	
24	0.9649	0.0010	
25	0.9639	0.0006	
26	0.9557	0.0004	
27	0.8969	0.0015	
28	0.9658	0.0004	
29	0.9621	0.0008	
30	0.9536	0.0007	
31	0.9053	0.0023	
32	0.9647	0.0030	
33	0.9536	0.0056	
34	0.9494	0.0051	
35	0.8923	0.0213	
