ibin	Eff	Err
0	0.8491	0.0037	
1	0.8517	0.0057	
2	0.8600	0.0022	
3	0.8196	0.0045	
4	0.8719	0.0012	
5	0.8750	0.0026	
6	0.8793	0.0014	
7	0.8401	0.0030	
8	0.8919	0.0010	
9	0.8936	0.0013	
10	0.8980	0.0007	
11	0.8539	0.0021	
12	0.9163	0.0003	
13	0.9121	0.0010	
14	0.9184	0.0007	
15	0.8728	0.0015	
16	0.9437	0.0002	
17	0.9399	0.0004	
18	0.9388	0.0003	
19	0.8922	0.0025	
20	0.9642	0.0001	
21	0.9635	0.0003	
22	0.9574	0.0002	
23	0.9012	0.0007	
24	0.9653	0.0013	
25	0.9641	0.0005	
26	0.9559	0.0004	
27	0.8964	0.0016	
28	0.9661	0.0004	
29	0.9619	0.0008	
30	0.9542	0.0006	
31	0.8967	0.0027	
32	0.9660	0.0036	
33	0.9546	0.0067	
34	0.9480	0.0043	
35	0.8870	0.0205	
