ibin	Eff	Err
0	0.8105	0.0026	
1	0.8233	0.0048	
2	0.8400	0.0018	
3	0.8056	0.0044	
4	0.8477	0.0008	
5	0.8538	0.0013	
6	0.8620	0.0007	
7	0.8255	0.0018	
8	0.8754	0.0010	
9	0.8759	0.0016	
10	0.8816	0.0012	
11	0.8409	0.0018	
12	0.9032	0.0005	
13	0.8953	0.0010	
14	0.9030	0.0008	
15	0.8642	0.0023	
16	0.9395	0.0002	
17	0.9345	0.0004	
18	0.9315	0.0003	
19	0.8834	0.0029	
20	0.9615	0.0002	
21	0.9604	0.0002	
22	0.9529	0.0002	
23	0.8947	0.0006	
24	0.9632	0.0003	
25	0.9613	0.0005	
26	0.9519	0.0004	
27	0.8920	0.0013	
28	0.9624	0.0005	
29	0.9576	0.0007	
30	0.9482	0.0006	
31	0.8892	0.0019	
32	0.9620	0.0022	
33	0.9505	0.0040	
34	0.9418	0.0027	
35	0.8948	0.0143	
