ibin	Eff	Err
0	0.8297	0.0036	
1	0.8500	0.0025	
2	0.8502	0.0020	
3	0.7932	0.0037	
4	0.8513	0.0024	
5	0.8703	0.0027	
6	0.8713	0.0014	
7	0.8118	0.0029	
8	0.8781	0.0012	
9	0.8863	0.0018	
10	0.8914	0.0009	
11	0.8330	0.0026	
12	0.9138	0.0011	
13	0.9142	0.0016	
14	0.9158	0.0008	
15	0.8612	0.0020	
16	0.9519	0.0002	
17	0.9494	0.0018	
18	0.9427	0.0012	
19	0.8831	0.0011	
20	0.9715	0.0001	
21	0.9731	0.0002	
22	0.9613	0.0002	
23	0.8990	0.0005	
24	0.9744	0.0003	
25	0.9746	0.0005	
26	0.9634	0.0004	
27	0.9065	0.0013	
28	0.9744	0.0007	
29	0.9737	0.0008	
30	0.9628	0.0006	
31	0.9072	0.0022	
32	0.9735	0.0030	
33	0.9581	0.0084	
34	0.9674	0.0051	
35	0.9404	0.0243	
