ibin	Eff	Err
0	0.8324	0.0026	
1	0.8434	0.0050	
2	0.8424	0.0017	
3	0.7765	0.0045	
4	0.8633	0.0012	
5	0.8724	0.0021	
6	0.8680	0.0010	
7	0.7929	0.0029	
8	0.8842	0.0012	
9	0.8859	0.0036	
10	0.8841	0.0006	
11	0.8106	0.0011	
12	0.9113	0.0006	
13	0.9070	0.0010	
14	0.9027	0.0006	
15	0.8322	0.0023	
16	0.9487	0.0002	
17	0.9426	0.0004	
18	0.9322	0.0003	
19	0.8560	0.0007	
20	0.9688	0.0001	
21	0.9659	0.0003	
22	0.9522	0.0002	
23	0.8724	0.0006	
24	0.9707	0.0003	
25	0.9686	0.0005	
26	0.9539	0.0005	
27	0.8741	0.0014	
28	0.9727	0.0004	
29	0.9679	0.0009	
30	0.9546	0.0007	
31	0.8770	0.0030	
32	0.9788	0.0034	
33	0.9595	0.0089	
34	0.9466	0.0054	
35	0.8775	0.0219	
