ibin	Eff	Err
0	0.8123	0.0007	
1	0.8188	0.0015	
2	0.8067	0.0007	
3	0.7525	0.0013	
4	0.8502	0.0003	
5	0.8545	0.0009	
6	0.8367	0.0005	
7	0.7819	0.0008	
8	0.8778	0.0002	
9	0.8749	0.0006	
10	0.8614	0.0003	
11	0.8062	0.0006	
12	0.9080	0.0001	
13	0.8957	0.0002	
14	0.8857	0.0002	
15	0.8351	0.0003	
16	0.9450	0.0001	
17	0.9320	0.0001	
18	0.9167	0.0001	
19	0.8630	0.0006	
20	0.9667	0.0001	
21	0.9595	0.0001	
22	0.9415	0.0001	
23	0.8857	0.0002	
24	0.9700	0.0001	
25	0.9627	0.0000	
26	0.9468	0.0001	
27	0.8938	0.0004	
28	0.9726	0.0001	
29	0.9645	0.0003	
30	0.9489	0.0002	
31	0.8983	0.0008	
32	0.9747	0.0009	
33	0.9638	0.0019	
34	0.9501	0.0016	
35	0.9257	0.0076	
