ibin	Eff	Err
0	0.8376	0.0040	
1	0.8443	0.0048	
2	0.8515	0.0023	
3	0.7966	0.0043	
4	0.8629	0.0011	
5	0.8658	0.0030	
6	0.8674	0.0015	
7	0.8155	0.0028	
8	0.8802	0.0006	
9	0.8771	0.0044	
10	0.8825	0.0006	
11	0.8320	0.0011	
12	0.9095	0.0006	
13	0.9028	0.0011	
14	0.9051	0.0007	
15	0.8512	0.0021	
16	0.9439	0.0002	
17	0.9390	0.0004	
18	0.9324	0.0003	
19	0.8735	0.0007	
20	0.9645	0.0003	
21	0.9633	0.0003	
22	0.9529	0.0002	
23	0.8866	0.0006	
24	0.9654	0.0004	
25	0.9637	0.0029	
26	0.9518	0.0004	
27	0.8851	0.0014	
28	0.9665	0.0005	
29	0.9628	0.0009	
30	0.9519	0.0007	
31	0.8960	0.0024	
32	0.9641	0.0040	
33	0.9623	0.0078	
34	0.9431	0.0053	
35	0.8796	0.0247	
