ibin	Eff	Err
0	0.8326	0.0025	
1	0.8433	0.0075	
2	0.8453	0.0025	
3	0.7751	0.0045	
4	0.8614	0.0012	
5	0.8748	0.0031	
6	0.8684	0.0016	
7	0.7933	0.0029	
8	0.8833	0.0007	
9	0.8846	0.0021	
10	0.8832	0.0006	
11	0.8099	0.0012	
12	0.9098	0.0007	
13	0.9052	0.0010	
14	0.9016	0.0007	
15	0.8351	0.0019	
16	0.9484	0.0002	
17	0.9418	0.0004	
18	0.9318	0.0003	
19	0.8561	0.0012	
20	0.9689	0.0001	
21	0.9664	0.0003	
22	0.9523	0.0007	
23	0.8726	0.0007	
24	0.9713	0.0003	
25	0.9696	0.0006	
26	0.9546	0.0018	
27	0.8798	0.0014	
28	0.9724	0.0004	
29	0.9670	0.0009	
30	0.9543	0.0007	
31	0.8864	0.0024	
32	0.9797	0.0035	
33	0.9550	0.0094	
34	0.9464	0.0057	
35	0.8677	0.0234	
