ibin	Eff	Err
0	0.8486	0.0011	
1	0.8607	0.0025	
2	0.8586	0.0013	
3	0.8010	0.0022	
4	0.8789	0.0010	
5	0.8895	0.0016	
6	0.8853	0.0008	
7	0.8246	0.0015	
8	0.8968	0.0004	
9	0.9035	0.0012	
10	0.9038	0.0004	
11	0.8442	0.0004	
12	0.9267	0.0003	
13	0.9212	0.0007	
14	0.9222	0.0005	
15	0.8672	0.0004	
16	0.9590	0.0002	
17	0.9529	0.0002	
18	0.9454	0.0001	
19	0.8856	0.0004	
20	0.9783	0.0001	
21	0.9757	0.0001	
22	0.9630	0.0004	
23	0.9007	0.0003	
24	0.9804	0.0001	
25	0.9780	0.0003	
26	0.9649	0.0002	
27	0.9062	0.0008	
28	0.9812	0.0003	
29	0.9770	0.0004	
30	0.9650	0.0003	
31	0.9043	0.0013	
32	0.9814	0.0015	
33	0.9715	0.0038	
34	0.9645	0.0030	
35	0.9208	0.0121	
