ibin	Eff	Err
0	0.8391	0.0040	
1	0.8417	0.0058	
2	0.8580	0.0021	
3	0.8202	0.0043	
4	0.8553	0.0018	
5	0.8631	0.0028	
6	0.8688	0.0016	
7	0.8343	0.0034	
8	0.8778	0.0011	
9	0.8779	0.0020	
10	0.8878	0.0010	
11	0.8499	0.0023	
12	0.9081	0.0006	
13	0.9020	0.0010	
14	0.9103	0.0007	
15	0.8656	0.0015	
16	0.9427	0.0001	
17	0.9389	0.0004	
18	0.9373	0.0003	
19	0.8904	0.0009	
20	0.9639	0.0001	
21	0.9633	0.0002	
22	0.9573	0.0002	
23	0.9011	0.0006	
24	0.9649	0.0006	
25	0.9639	0.0005	
26	0.9556	0.0004	
27	0.8965	0.0015	
28	0.9657	0.0004	
29	0.9620	0.0008	
30	0.9536	0.0007	
31	0.8978	0.0025	
32	0.9646	0.0030	
33	0.9528	0.0057	
34	0.9500	0.0052	
35	0.9049	0.0190	
