ibin	Eff	Err
0	0.8020	0.0023	
1	0.8100	0.0066	
2	0.8141	0.0017	
3	0.7569	0.0032	
4	0.8361	0.0008	
5	0.8471	0.0020	
6	0.8413	0.0011	
7	0.7791	0.0020	
8	0.8569	0.0008	
9	0.8608	0.0009	
10	0.8563	0.0007	
11	0.7948	0.0014	
12	0.8881	0.0004	
13	0.8787	0.0011	
14	0.8754	0.0004	
15	0.8167	0.0010	
16	0.9347	0.0001	
17	0.9241	0.0004	
18	0.9096	0.0002	
19	0.8477	0.0006	
20	0.9579	0.0001	
21	0.9523	0.0002	
22	0.9338	0.0001	
23	0.8687	0.0004	
24	0.9615	0.0004	
25	0.9552	0.0014	
26	0.9384	0.0004	
27	0.8802	0.0008	
28	0.9641	0.0003	
29	0.9570	0.0007	
30	0.9410	0.0005	
31	0.8825	0.0017	
32	0.9634	0.0025	
33	0.9551	0.0052	
34	0.9402	0.0036	
35	0.8761	0.0157	
