ibin	Eff	Err
0	0.8004	0.0025	
1	0.8011	0.0029	
2	0.7893	0.0014	
3	0.7209	0.0025	
4	0.8460	0.0009	
5	0.8439	0.0015	
6	0.8232	0.0008	
7	0.7483	0.0016	
8	0.8750	0.0005	
9	0.8690	0.0010	
10	0.8473	0.0006	
11	0.7741	0.0011	
12	0.9033	0.0003	
13	0.8887	0.0006	
14	0.8726	0.0002	
15	0.8033	0.0005	
16	0.9383	0.0001	
17	0.9204	0.0002	
18	0.9004	0.0002	
19	0.8300	0.0004	
20	0.9611	0.0001	
21	0.9501	0.0002	
22	0.9270	0.0001	
23	0.8554	0.0004	
24	0.9660	0.0002	
25	0.9558	0.0003	
26	0.9354	0.0003	
27	0.8738	0.0008	
28	0.9689	0.0002	
29	0.9578	0.0005	
30	0.9370	0.0004	
31	0.8749	0.0013	
32	0.9711	0.0017	
33	0.9541	0.0037	
34	0.9354	0.0028	
35	0.8888	0.0113	
