ibin	Eff	Err
0	0.8137	0.0030	
1	0.8267	0.0037	
2	0.8151	0.0020	
3	0.7682	0.0036	
4	0.8450	0.0017	
5	0.8542	0.0026	
6	0.8394	0.0013	
7	0.7964	0.0025	
8	0.8727	0.0010	
9	0.8676	0.0018	
10	0.8618	0.0011	
11	0.8223	0.0017	
12	0.9097	0.0011	
13	0.8995	0.0007	
14	0.8926	0.0020	
15	0.8512	0.0018	
16	0.9489	0.0002	
17	0.9378	0.0004	
18	0.9254	0.0006	
19	0.8796	0.0011	
20	0.9694	0.0002	
21	0.9639	0.0002	
22	0.9486	0.0002	
23	0.8997	0.0005	
24	0.9728	0.0002	
25	0.9677	0.0005	
26	0.9548	0.0004	
27	0.9063	0.0012	
28	0.9748	0.0003	
29	0.9687	0.0007	
30	0.9567	0.0006	
31	0.9096	0.0019	
32	0.9749	0.0023	
33	0.9721	0.0058	
34	0.9526	0.0045	
35	0.9382	0.0193	
