ibin	Eff	Err
0	0.7525	0.0023	
1	0.7664	0.0025	
2	0.7786	0.0013	
3	0.7459	0.0024	
4	0.7805	0.0006	
5	0.7929	0.0017	
6	0.7938	0.0009	
7	0.7536	0.0016	
8	0.8364	0.0005	
9	0.8302	0.0010	
10	0.8242	0.0006	
11	0.7812	0.0012	
12	0.8918	0.0002	
13	0.8755	0.0005	
14	0.8663	0.0003	
15	0.8178	0.0008	
16	0.9366	0.0001	
17	0.9190	0.0001	
18	0.9039	0.0001	
19	0.8498	0.0004	
20	0.9607	0.0001	
21	0.9497	0.0002	
22	0.9308	0.0001	
23	0.8711	0.0003	
24	0.9640	0.0001	
25	0.9543	0.0003	
26	0.9362	0.0001	
27	0.8807	0.0007	
28	0.9678	0.0002	
29	0.9567	0.0005	
30	0.9374	0.0004	
31	0.8776	0.0012	
32	0.9709	0.0014	
33	0.9524	0.0030	
34	0.9354	0.0022	
35	0.8967	0.0112	
