ibin	Eff	Err
0	0.8037	0.0015	
1	0.8114	0.0020	
2	0.8090	0.0010	
3	0.7710	0.0019	
4	0.8285	0.0006	
5	0.8342	0.0012	
6	0.8310	0.0008	
7	0.7941	0.0012	
8	0.8537	0.0004	
9	0.8430	0.0007	
10	0.8496	0.0005	
11	0.8163	0.0009	
12	0.8975	0.0004	
13	0.8821	0.0009	
14	0.8811	0.0004	
15	0.8461	0.0009	
16	0.9424	0.0001	
17	0.9285	0.0002	
18	0.9177	0.0001	
19	0.8755	0.0003	
20	0.9651	0.0001	
21	0.9571	0.0001	
22	0.9398	0.0001	
23	0.8915	0.0000	
24	0.9677	0.0001	
25	0.9588	0.0009	
26	0.9419	0.0003	
27	0.8880	0.0030	
28	0.9690	0.0002	
29	0.9579	0.0004	
30	0.9406	0.0003	
31	0.8909	0.0011	
32	0.9669	0.0016	
33	0.9570	0.0031	
34	0.9330	0.0019	
35	0.9076	0.0086	
