ibin	Eff	Err
0	0.8023	0.0034	
1	0.8136	0.0057	
2	0.8293	0.0219	
3	0.8038	0.0039	
4	0.8326	0.0014	
5	0.8415	0.0021	
6	0.8529	0.0013	
7	0.8211	0.0028	
8	0.8631	0.0012	
9	0.8620	0.0017	
10	0.8708	0.0011	
11	0.8364	0.0024	
12	0.9005	0.0011	
13	0.8921	0.0010	
14	0.8985	0.0007	
15	0.8563	0.0023	
16	0.9392	0.0002	
17	0.9341	0.0003	
18	0.9309	0.0003	
19	0.8809	0.0008	
20	0.9614	0.0002	
21	0.9602	0.0003	
22	0.9527	0.0002	
23	0.8946	0.0006	
24	0.9629	0.0003	
25	0.9607	0.0005	
26	0.9515	0.0004	
27	0.8924	0.0012	
28	0.9622	0.0004	
29	0.9576	0.0007	
30	0.9481	0.0006	
31	0.8916	0.0020	
32	0.9613	0.0020	
33	0.9478	0.0046	
34	0.9381	0.0023	
35	0.8983	0.0221	
