ibin	Eff	Err
0	0.8286	0.0011	
1	0.8336	0.0015	
2	0.8195	0.0006	
3	0.7713	0.0014	
4	0.8577	0.0003	
5	0.8687	0.0010	
6	0.8489	0.0007	
7	0.8032	0.0010	
8	0.8841	0.0002	
9	0.8823	0.0005	
10	0.8734	0.0004	
11	0.8254	0.0006	
12	0.9131	0.0002	
13	0.9049	0.0004	
14	0.8965	0.0002	
15	0.8524	0.0004	
16	0.9492	0.0003	
17	0.9387	0.0002	
18	0.9259	0.0001	
19	0.8787	0.0002	
20	0.9695	0.0000	
21	0.9642	0.0003	
22	0.9484	0.0003	
23	0.8995	0.0003	
24	0.9727	0.0001	
25	0.9671	0.0002	
26	0.9535	0.0002	
27	0.9055	0.0005	
28	0.9746	0.0002	
29	0.9672	0.0002	
30	0.9562	0.0002	
31	0.9112	0.0007	
32	0.9763	0.0010	
33	0.9694	0.0021	
34	0.9568	0.0021	
35	0.9320	0.0064	
