ibin	Eff	Err
0	0.8435	0.0033	
1	0.8627	0.0043	
2	0.8557	0.0020	
3	0.7949	0.0037	
4	0.8715	0.0017	
5	0.8857	0.0025	
6	0.8822	0.0013	
7	0.8174	0.0026	
8	0.8935	0.0010	
9	0.8993	0.0017	
10	0.9015	0.0009	
11	0.8381	0.0018	
12	0.9179	0.0005	
13	0.9182	0.0013	
14	0.9189	0.0003	
15	0.8627	0.0042	
16	0.9523	0.0003	
17	0.9499	0.0004	
18	0.9430	0.0003	
19	0.8830	0.0007	
20	0.9717	0.0001	
21	0.9732	0.0002	
22	0.9614	0.0002	
23	0.8991	0.0006	
24	0.9746	0.0003	
25	0.9748	0.0005	
26	0.9637	0.0004	
27	0.9002	0.0013	
28	0.9743	0.0004	
29	0.9734	0.0009	
30	0.9626	0.0006	
31	0.9051	0.0022	
32	0.9733	0.0034	
33	0.9598	0.0069	
34	0.9641	0.0055	
35	0.9434	0.0247	
