ibin	Eff	Err
0	0.8582	0.0015	
1	0.8656	0.0014	
2	0.8676	0.0012	
3	0.8225	0.0025	
4	0.8885	0.0009	
5	0.8970	0.0014	
6	0.8960	0.0008	
7	0.8506	0.0017	
8	0.9077	0.0004	
9	0.9137	0.0009	
10	0.9151	0.0005	
11	0.8718	0.0012	
12	0.9321	0.0002	
13	0.9274	0.0005	
14	0.9324	0.0004	
15	0.8909	0.0010	
16	0.9600	0.0001	
17	0.9547	0.0004	
18	0.9511	0.0002	
19	0.9053	0.0005	
20	0.9781	0.0001	
21	0.9760	0.0001	
22	0.9667	0.0005	
23	0.9153	0.0003	
24	0.9803	0.0001	
25	0.9782	0.0003	
26	0.9675	0.0003	
27	0.9126	0.0009	
28	0.9810	0.0002	
29	0.9768	0.0005	
30	0.9667	0.0003	
31	0.9096	0.0013	
32	0.9823	0.0014	
33	0.9710	0.0027	
34	0.9636	0.0024	
35	0.9207	0.0112	
