ibin	Eff	Err
0	0.8097	0.0023	
1	0.8166	0.0037	
2	0.8216	0.0016	
3	0.7776	0.0031	
4	0.8456	0.0008	
5	0.8547	0.0018	
6	0.8507	0.0010	
7	0.8029	0.0021	
8	0.8709	0.0008	
9	0.8735	0.0012	
10	0.8699	0.0007	
11	0.8213	0.0015	
12	0.8974	0.0004	
13	0.8894	0.0008	
14	0.8900	0.0005	
15	0.8433	0.0007	
16	0.9350	0.0001	
17	0.9249	0.0001	
18	0.9157	0.0001	
19	0.8672	0.0005	
20	0.9575	0.0001	
21	0.9525	0.0002	
22	0.9377	0.0002	
23	0.8816	0.0004	
24	0.9615	0.0003	
25	0.9554	0.0004	
26	0.9409	0.0004	
27	0.8858	0.0009	
28	0.9640	0.0003	
29	0.9569	0.0006	
30	0.9421	0.0005	
31	0.8872	0.0018	
32	0.9618	0.0020	
33	0.9516	0.0040	
34	0.9399	0.0030	
35	0.8795	0.0121	
