ibin	Eff	Err
0	0.8141	0.0012	
1	0.8249	0.0016	
2	0.8133	0.0008	
3	0.7675	0.0014	
4	0.8387	0.0005	
5	0.8551	0.0011	
6	0.8398	0.0006	
7	0.7965	0.0010	
8	0.8700	0.0003	
9	0.8675	0.0005	
10	0.8636	0.0004	
11	0.8196	0.0006	
12	0.9107	0.0006	
13	0.9006	0.0026	
14	0.8940	0.0003	
15	0.8528	0.0006	
16	0.9488	0.0001	
17	0.9382	0.0001	
18	0.9255	0.0001	
19	0.8790	0.0002	
20	0.9694	0.0000	
21	0.9641	0.0001	
22	0.9483	0.0001	
23	0.8995	0.0002	
24	0.9723	0.0001	
25	0.9670	0.0002	
26	0.9534	0.0002	
27	0.9055	0.0008	
28	0.9745	0.0008	
29	0.9681	0.0003	
30	0.9558	0.0002	
31	0.9165	0.0007	
32	0.9763	0.0011	
33	0.9693	0.0020	
34	0.9572	0.0023	
35	0.9268	0.0069	
