ibin	Eff	Err
0	0.7695	0.0011	
1	0.7763	0.0025	
2	0.7802	0.0013	
3	0.7236	0.0024	
4	0.8050	0.0007	
5	0.8144	0.0010	
6	0.8036	0.0009	
7	0.7346	0.0016	
8	0.8408	0.0007	
9	0.8328	0.0010	
10	0.8240	0.0006	
11	0.7630	0.0012	
12	0.8904	0.0003	
13	0.8729	0.0006	
14	0.8606	0.0004	
15	0.7932	0.0008	
16	0.9369	0.0001	
17	0.9187	0.0002	
18	0.8989	0.0001	
19	0.8276	0.0004	
20	0.9612	0.0002	
21	0.9501	0.0002	
22	0.9270	0.0001	
23	0.8557	0.0004	
24	0.9663	0.0004	
25	0.9547	0.0003	
26	0.9351	0.0005	
27	0.8715	0.0008	
28	0.9680	0.0003	
29	0.9569	0.0005	
30	0.9360	0.0004	
31	0.8705	0.0014	
32	0.9708	0.0017	
33	0.9545	0.0037	
34	0.9348	0.0028	
35	0.9284	0.0137	
