ibin	Eff	Err
0	0.8324	0.0028	
1	0.8452	0.0039	
2	0.8430	0.0017	
3	0.7776	0.0044	
4	0.8630	0.0012	
5	0.8724	0.0035	
6	0.8678	0.0010	
7	0.7927	0.0029	
8	0.8842	0.0012	
9	0.8858	0.0060	
10	0.8840	0.0006	
11	0.8108	0.0012	
12	0.9114	0.0006	
13	0.9071	0.0010	
14	0.9028	0.0007	
15	0.8319	0.0059	
16	0.9488	0.0002	
17	0.9426	0.0004	
18	0.9322	0.0003	
19	0.8559	0.0007	
20	0.9688	0.0001	
21	0.9660	0.0002	
22	0.9524	0.0002	
23	0.8727	0.0008	
24	0.9708	0.0005	
25	0.9686	0.0005	
26	0.9538	0.0005	
27	0.8742	0.0015	
28	0.9727	0.0004	
29	0.9678	0.0009	
30	0.9546	0.0007	
31	0.8771	0.0030	
32	0.9796	0.0034	
33	0.9598	0.0091	
34	0.9453	0.0059	
35	0.8730	0.0242	
