ibin	Eff	Err
0	0.8492	0.0000	
1	0.8611	0.0000	
2	0.8576	0.0000	
3	0.8014	0.0000	
4	0.8807	0.0000	
5	0.8901	0.0000	
6	0.8852	0.0000	
7	0.8243	0.0000	
8	0.8980	0.0000	
9	0.8998	0.0000	
10	0.9037	0.0000	
11	0.8446	0.0000	
12	0.9270	0.0000	
13	0.9213	0.0000	
14	0.9215	0.0000	
15	0.8658	0.0000	
16	0.9589	0.0000	
17	0.9526	0.0000	
18	0.9447	0.0000	
19	0.8840	0.0000	
20	0.9780	0.0000	
21	0.9753	0.0000	
22	0.9627	0.0000	
23	0.8999	0.0000	
24	0.9804	0.0000	
25	0.9777	0.0000	
26	0.9650	0.0000	
27	0.9032	0.0000	
28	0.9812	0.0000	
29	0.9769	0.0000	
30	0.9647	0.0000	
31	0.9035	0.0000	
32	0.9816	0.0000	
33	0.9717	0.0000	
34	0.9640	0.0000	
35	0.9204	0.0000	
