ibin	Eff	Err
0	0.0001	0.0000	
1	0.0006	0.0000	
2	0.0003	0.0000	
3	0.0013	0.0000	
4	0.0009	0.0000	
5	0.0031	0.0000	
6	0.0044	0.0000	
7	0.0144	0.0000	
8	0.5379	0.0000	
9	0.5361	0.0000	
10	0.5267	0.0000	
11	0.5123	0.0000	
12	0.9587	0.0000	
13	0.9828	0.0000	
14	0.9604	0.0000	
15	0.9287	0.0000	
16	0.9611	0.0000	
17	0.9847	0.0000	
18	0.9632	0.0000	
19	0.9428	0.0000	
20	0.9617	0.0000	
21	0.9850	0.0000	
22	0.9647	0.0000	
23	0.9492	0.0000	
24	0.9613	0.0000	
25	0.9853	0.0000	
26	0.9661	0.0000	
27	0.9512	0.0000	
28	0.9602	0.0000	
29	0.9854	0.0000	
30	0.9669	0.0000	
31	0.9538	0.0000	
32	0.9584	0.0000	
33	0.9852	0.0000	
34	0.9671	0.0000	
35	0.9528	0.0000	
36	0.9529	0.0000	
37	0.9836	0.0000	
38	0.9665	0.0000	
39	0.9560	0.0000	
