ibin	Eff	Err
0	0.8247	0.0044	
1	0.8356	0.0050	
2	0.8458	0.0024	
3	0.7949	0.0042	
4	0.8479	0.0022	
5	0.8530	0.0031	
6	0.8615	0.0015	
7	0.8122	0.0027	
8	0.8689	0.0006	
9	0.8662	0.0011	
10	0.8744	0.0011	
11	0.8273	0.0013	
12	0.9065	0.0008	
13	0.9007	0.0011	
14	0.9028	0.0008	
15	0.8516	0.0016	
16	0.9435	0.0002	
17	0.9385	0.0004	
18	0.9320	0.0003	
19	0.8734	0.0013	
20	0.9643	0.0001	
21	0.9630	0.0003	
22	0.9526	0.0002	
23	0.8871	0.0006	
24	0.9657	0.0003	
25	0.9638	0.0006	
26	0.9527	0.0004	
27	0.8845	0.0014	
28	0.9658	0.0005	
29	0.9619	0.0009	
30	0.9512	0.0007	
31	0.8959	0.0024	
32	0.9635	0.0040	
33	0.9634	0.0087	
34	0.9435	0.0053	
35	0.8654	0.0252	
