ibin	Eff	Err
0	0.8322	0.0023	
1	0.8430	0.0049	
2	0.8427	0.0018	
3	0.7785	0.0045	
4	0.8619	0.0023	
5	0.8740	0.0019	
6	0.8666	0.0010	
7	0.7942	0.0030	
8	0.8824	0.0012	
9	0.8843	0.0047	
10	0.8840	0.0007	
11	0.8121	0.0014	
12	0.9115	0.0006	
13	0.9073	0.0010	
14	0.9028	0.0007	
15	0.8320	0.0033	
16	0.9489	0.0002	
17	0.9427	0.0004	
18	0.9324	0.0003	
19	0.8562	0.0008	
20	0.9690	0.0001	
21	0.9662	0.0002	
22	0.9526	0.0002	
23	0.8730	0.0010	
24	0.9710	0.0004	
25	0.9689	0.0006	
26	0.9540	0.0006	
27	0.8751	0.0015	
28	0.9726	0.0005	
29	0.9675	0.0010	
30	0.9549	0.0008	
31	0.8764	0.0026	
32	0.9804	0.0034	
33	0.9651	0.0082	
34	0.9450	0.0058	
35	0.8827	0.0258	
