ibin	Eff	Err
0	0.8331	0.0042	
1	0.8451	0.0031	
2	0.8524	0.0024	
3	0.7980	0.0074	
4	0.8622	0.0021	
5	0.8718	0.0030	
6	0.8686	0.0015	
7	0.8162	0.0018	
8	0.8810	0.0006	
9	0.8788	0.0021	
10	0.8827	0.0006	
11	0.8329	0.0019	
12	0.9086	0.0007	
13	0.9020	0.0013	
14	0.9052	0.0010	
15	0.8539	0.0017	
16	0.9439	0.0002	
17	0.9392	0.0004	
18	0.9325	0.0004	
19	0.8743	0.0009	
20	0.9651	0.0002	
21	0.9638	0.0003	
22	0.9534	0.0002	
23	0.8868	0.0006	
24	0.9664	0.0006	
25	0.9644	0.0007	
26	0.9535	0.0005	
27	0.8846	0.0015	
28	0.9659	0.0006	
29	0.9624	0.0009	
30	0.9515	0.0008	
31	0.8982	0.0025	
32	0.9612	0.0042	
33	0.9644	0.0087	
34	0.9505	0.0054	
35	0.8977	0.0238	
