ibin	Eff	Err
0	0.8237	0.0060	
1	0.8317	0.0046	
2	0.8513	0.0022	
3	0.8181	0.0043	
4	0.8357	0.0012	
5	0.8462	0.0029	
6	0.8605	0.0015	
7	0.8303	0.0030	
8	0.8615	0.0012	
9	0.8628	0.0020	
10	0.8776	0.0017	
11	0.8443	0.0023	
12	0.9034	0.0006	
13	0.8974	0.0011	
14	0.9067	0.0007	
15	0.8666	0.0018	
16	0.9426	0.0001	
17	0.9386	0.0004	
18	0.9369	0.0003	
19	0.8901	0.0010	
20	0.9640	0.0002	
21	0.9632	0.0003	
22	0.9571	0.0002	
23	0.9011	0.0017	
24	0.9647	0.0003	
25	0.9636	0.0005	
26	0.9554	0.0004	
27	0.8956	0.0015	
28	0.9653	0.0005	
29	0.9612	0.0009	
30	0.9532	0.0006	
31	0.8973	0.0024	
32	0.9642	0.0030	
33	0.9527	0.0073	
34	0.9495	0.0049	
35	0.8879	0.0222	
