ibin	Eff	Err
0	0.0001	0.0001	
1	0.0014	0.0003	
2	0.0006	0.0001	
3	0.0019	0.0004	
4	0.0005	0.0001	
5	0.0046	0.0006	
6	0.0067	0.0005	
7	0.0217	0.0014	
8	0.4827	0.0024	
9	0.4845	0.0040	
10	0.4542	0.0022	
11	0.3587	0.0044	
12	0.9033	0.0012	
13	0.9215	0.0018	
14	0.9046	0.0012	
15	0.7564	0.0035	
16	0.9067	0.0005	
17	0.9334	0.0008	
18	0.9225	0.0005	
19	0.8090	0.0016	
20	0.9076	0.0004	
21	0.9373	0.0006	
22	0.9313	0.0004	
23	0.8407	0.0011	
24	0.9056	0.0002	
25	0.9360	0.0003	
26	0.9330	0.0002	
27	0.8662	0.0005	
28	0.9068	0.0002	
29	0.9364	0.0002	
30	0.9330	0.0002	
31	0.8797	0.0005	
32	0.9058	0.0003	
33	0.9363	0.0004	
34	0.9251	0.0003	
35	0.8853	0.0009	
36	0.8961	0.0015	
37	0.9317	0.0024	
38	0.8566	0.0022	
39	0.8789	0.0061	
