ibin	Eff	Err
0	0.0000	0.0000	
1	0.0004	0.0001	
2	0.0001	0.0000	
3	0.0006	0.0001	
4	0.0004	0.0001	
5	0.0022	0.0003	
6	0.0022	0.0002	
7	0.0057	0.0005	
8	0.5399	0.0015	
9	0.5424	0.0027	
10	0.5245	0.0015	
11	0.5173	0.0028	
12	0.9630	0.0005	
13	0.9868	0.0005	
14	0.9629	0.0005	
15	0.9443	0.0011	
16	0.9636	0.0002	
17	0.9881	0.0002	
18	0.9652	0.0002	
19	0.9525	0.0005	
20	0.9648	0.0001	
21	0.9887	0.0002	
22	0.9659	0.0002	
23	0.9590	0.0004	
24	0.9642	0.0001	
25	0.9885	0.0000	
26	0.9676	0.0001	
27	0.9612	0.0002	
28	0.9631	0.0000	
29	0.9886	0.0001	
30	0.9682	0.0001	
31	0.9624	0.0002	
32	0.9615	0.0001	
33	0.9883	0.0001	
34	0.9686	0.0001	
35	0.9618	0.0003	
36	0.9564	0.0007	
37	0.9856	0.0007	
38	0.9683	0.0007	
39	0.9603	0.0022	
