ibin	Eff	Err
0	0.8379	0.0012	
1	0.8416	0.0015	
2	0.8254	0.0008	
3	0.7742	0.0015	
4	0.8768	0.0006	
5	0.8798	0.0009	
6	0.8580	0.0005	
7	0.8078	0.0010	
8	0.8976	0.0003	
9	0.8954	0.0003	
10	0.8823	0.0004	
11	0.8304	0.0006	
12	0.9217	0.0002	
13	0.9125	0.0003	
14	0.9025	0.0002	
15	0.8589	0.0005	
16	0.9505	0.0001	
17	0.9409	0.0002	
18	0.9282	0.0001	
19	0.8808	0.0003	
20	0.9696	0.0000	
21	0.9644	0.0001	
22	0.9487	0.0001	
23	0.8997	0.0002	
24	0.9730	0.0001	
25	0.9675	0.0002	
26	0.9537	0.0002	
27	0.9056	0.0008	
28	0.9749	0.0002	
29	0.9687	0.0003	
30	0.9564	0.0002	
31	0.9182	0.0010	
32	0.9764	0.0011	
33	0.9699	0.0014	
34	0.9577	0.0020	
35	0.9280	0.0071	
