ibin	Eff	Err
0	0.8268	0.0018	
1	0.8457	0.0012	
2	0.8551	0.0011	
3	0.8100	0.0022	
4	0.8448	0.0007	
5	0.8611	0.0011	
6	0.8757	0.0008	
7	0.8333	0.0016	
8	0.8738	0.0004	
9	0.8828	0.0010	
10	0.8942	0.0004	
11	0.8551	0.0011	
12	0.9133	0.0005	
13	0.9133	0.0010	
14	0.9200	0.0005	
15	0.8821	0.0009	
16	0.9510	0.0001	
17	0.9492	0.0002	
18	0.9461	0.0001	
19	0.9001	0.0004	
20	0.9712	0.0001	
21	0.9730	0.0001	
22	0.9645	0.0001	
23	0.9131	0.0003	
24	0.9727	0.0001	
25	0.9733	0.0002	
26	0.9647	0.0002	
27	0.9076	0.0019	
28	0.9729	0.0002	
29	0.9715	0.0003	
30	0.9627	0.0003	
31	0.9088	0.0012	
32	0.9746	0.0015	
33	0.9685	0.0024	
34	0.9642	0.0105	
35	0.9167	0.0118	
