ibin	Eff	Err
0	0.8519	0.0019	
1	0.8626	0.0020	
2	0.8679	0.0011	
3	0.8172	0.0023	
4	0.8824	0.0014	
5	0.8928	0.0013	
6	0.8937	0.0007	
7	0.8444	0.0015	
8	0.9012	0.0004	
9	0.9098	0.0009	
10	0.9129	0.0005	
11	0.8658	0.0011	
12	0.9263	0.0004	
13	0.9275	0.0006	
14	0.9304	0.0003	
15	0.8876	0.0007	
16	0.9528	0.0002	
17	0.9517	0.0003	
18	0.9487	0.0002	
19	0.9021	0.0005	
20	0.9715	0.0001	
21	0.9734	0.0001	
22	0.9648	0.0001	
23	0.9135	0.0004	
24	0.9737	0.0002	
25	0.9744	0.0003	
26	0.9653	0.0005	
27	0.9138	0.0008	
28	0.9742	0.0002	
29	0.9735	0.0004	
30	0.9635	0.0003	
31	0.9092	0.0013	
32	0.9748	0.0014	
33	0.9704	0.0029	
34	0.9637	0.0028	
35	0.9150	0.0128	
