ibin	Eff	Err
0	0.9567	0.0000	
1	0.9836	0.0000	
2	0.9629	0.0000	
3	0.9479	0.0000	
4	0.9618	0.0000	
5	0.9875	0.0000	
6	0.9656	0.0000	
7	0.9530	0.0000	
8	0.9635	0.0000	
9	0.9882	0.0000	
10	0.9663	0.0000	
11	0.9562	0.0000	
12	0.9635	0.0000	
13	0.9880	0.0000	
14	0.9670	0.0000	
15	0.9580	0.0000	
16	0.9633	0.0000	
17	0.9881	0.0000	
18	0.9679	0.0000	
19	0.9578	0.0000	
20	0.9622	0.0000	
21	0.9882	0.0000	
22	0.9685	0.0000	
23	0.9593	0.0000	
24	0.9608	0.0000	
25	0.9881	0.0000	
26	0.9690	0.0000	
27	0.9585	0.0000	
28	0.9569	0.0000	
29	0.9878	0.0000	
30	0.9695	0.0000	
31	0.9613	0.0000	
