ibin	Eff	Err
0	0.8342	0.0035	
1	0.8463	0.0054	
2	0.8436	0.0026	
3	0.7749	0.0045	
4	0.8634	0.0011	
5	0.8747	0.0039	
6	0.8698	0.0016	
7	0.7935	0.0029	
8	0.8854	0.0011	
9	0.8867	0.0035	
10	0.8859	0.0007	
11	0.8124	0.0019	
12	0.9121	0.0006	
13	0.9066	0.0010	
14	0.9036	0.0007	
15	0.8327	0.0018	
16	0.9489	0.0002	
17	0.9424	0.0004	
18	0.9320	0.0003	
19	0.8566	0.0007	
20	0.9688	0.0001	
21	0.9659	0.0003	
22	0.9519	0.0003	
23	0.8722	0.0013	
24	0.9712	0.0003	
25	0.9687	0.0006	
26	0.9542	0.0004	
27	0.8751	0.0015	
28	0.9726	0.0004	
29	0.9681	0.0009	
30	0.9539	0.0008	
31	0.8752	0.0024	
32	0.9791	0.0036	
33	0.9616	0.0082	
34	0.9465	0.0058	
35	0.8727	0.0249	
