ibin	Eff	Err
0	0.8390	0.0024	
1	0.8443	0.0049	
2	0.8520	0.0023	
3	0.7976	0.0039	
4	0.8654	0.0020	
5	0.8682	0.0029	
6	0.8707	0.0015	
7	0.8166	0.0027	
8	0.8829	0.0011	
9	0.8799	0.0014	
10	0.8845	0.0010	
11	0.8326	0.0018	
12	0.9106	0.0003	
13	0.9036	0.0013	
14	0.9063	0.0008	
15	0.8518	0.0019	
16	0.9438	0.0001	
17	0.9389	0.0004	
18	0.9325	0.0003	
19	0.8734	0.0013	
20	0.9643	0.0001	
21	0.9632	0.0002	
22	0.9527	0.0002	
23	0.8864	0.0006	
24	0.9659	0.0003	
25	0.9642	0.0006	
26	0.9524	0.0004	
27	0.8840	0.0014	
28	0.9666	0.0005	
29	0.9623	0.0009	
30	0.9518	0.0007	
31	0.8954	0.0025	
32	0.9641	0.0040	
33	0.9623	0.0078	
34	0.9431	0.0053	
35	0.8796	0.0247	
