ibin	Eff	Err
0	0.8369	0.0008	
1	0.8397	0.0014	
2	0.8279	0.0008	
3	0.7921	0.0015	
4	0.8725	0.0006	
5	0.8765	0.0009	
6	0.8591	0.0005	
7	0.8264	0.0010	
8	0.8953	0.0003	
9	0.8961	0.0007	
10	0.8839	0.0003	
11	0.8502	0.0003	
12	0.9205	0.0001	
13	0.9111	0.0003	
14	0.9063	0.0003	
15	0.8746	0.0004	
16	0.9500	0.0001	
17	0.9402	0.0002	
18	0.9305	0.0002	
19	0.8967	0.0003	
20	0.9694	0.0001	
21	0.9643	0.0001	
22	0.9507	0.0001	
23	0.9111	0.0002	
24	0.9726	0.0001	
25	0.9674	0.0002	
26	0.9548	0.0010	
27	0.9124	0.0029	
28	0.9744	0.0002	
29	0.9682	0.0003	
30	0.9568	0.0002	
31	0.9160	0.0008	
32	0.9759	0.0010	
33	0.9699	0.0017	
34	0.9570	0.0015	
35	0.9299	0.0059	
