ibin	Eff	Err
0	0.7978	0.0033	
1	0.8156	0.0037	
2	0.8303	0.0016	
3	0.7699	0.0468	
4	0.8370	0.0022	
5	0.8483	0.0024	
6	0.8507	0.0013	
7	0.7934	0.0028	
8	0.8663	0.0010	
9	0.8664	0.0033	
10	0.8717	0.0011	
11	0.8142	0.0015	
12	0.9045	0.0005	
13	0.8981	0.0010	
14	0.8979	0.0007	
15	0.8426	0.0017	
16	0.9453	0.0002	
17	0.9377	0.0003	
18	0.9304	0.0002	
19	0.8663	0.0008	
20	0.9668	0.0002	
21	0.9636	0.0002	
22	0.9517	0.0002	
23	0.8798	0.0009	
24	0.9692	0.0003	
25	0.9658	0.0005	
26	0.9530	0.0004	
27	0.8806	0.0014	
28	0.9691	0.0004	
29	0.9637	0.0008	
30	0.9493	0.0006	
31	0.8718	0.0020	
32	0.9676	0.0015	
33	0.9549	0.0034	
34	0.9400	0.0024	
35	0.9004	0.0116	
