ibin	Eff	Err
0	0.8345	0.0042	
1	0.8433	0.0042	
2	0.8442	0.0025	
3	0.7743	0.0045	
4	0.8593	0.0014	
5	0.8778	0.0030	
6	0.8674	0.0016	
7	0.7965	0.0028	
8	0.8832	0.0011	
9	0.8871	0.0031	
10	0.8839	0.0006	
11	0.8090	0.0015	
12	0.9101	0.0006	
13	0.9064	0.0020	
14	0.9017	0.0008	
15	0.8355	0.0016	
16	0.9486	0.0002	
17	0.9417	0.0004	
18	0.9318	0.0003	
19	0.8559	0.0011	
20	0.9690	0.0001	
21	0.9665	0.0003	
22	0.9525	0.0002	
23	0.8727	0.0007	
24	0.9719	0.0010	
25	0.9685	0.0009	
26	0.9542	0.0006	
27	0.8799	0.0016	
28	0.9722	0.0004	
29	0.9663	0.0006	
30	0.9542	0.0007	
31	0.8780	0.0030	
32	0.9797	0.0035	
33	0.9569	0.0088	
34	0.9493	0.0056	
35	0.8638	0.0266	
