ibin	Eff	Err
0	0.7929	0.0010	
1	0.7944	0.0018	
2	0.7924	0.0075	
3	0.7638	0.0016	
4	0.8350	0.0006	
5	0.8280	0.0010	
6	0.8236	0.0007	
7	0.7906	0.0012	
8	0.8625	0.0004	
9	0.8474	0.0009	
10	0.8454	0.0005	
11	0.8135	0.0009	
12	0.8983	0.0004	
13	0.8803	0.0012	
14	0.8760	0.0005	
15	0.8392	0.0009	
16	0.9409	0.0001	
17	0.9252	0.0002	
18	0.9130	0.0001	
19	0.8700	0.0003	
20	0.9638	0.0001	
21	0.9548	0.0001	
22	0.9365	0.0001	
23	0.8878	0.0002	
24	0.9664	0.0001	
25	0.9562	0.0003	
26	0.9383	0.0003	
27	0.8842	0.0010	
28	0.9675	0.0002	
29	0.9552	0.0004	
30	0.9357	0.0003	
31	0.8857	0.0010	
32	0.9658	0.0006	
33	0.9503	0.0014	
34	0.9297	0.0016	
35	0.9017	0.0073	
