ibin	Eff	Err
0	0.8395	0.0024	
1	0.8440	0.0058	
2	0.8518	0.0023	
3	0.7971	0.0041	
4	0.8633	0.0011	
5	0.8658	0.0030	
6	0.8676	0.0020	
7	0.8155	0.0028	
8	0.8804	0.0006	
9	0.8772	0.0042	
10	0.8826	0.0008	
11	0.8321	0.0010	
12	0.9096	0.0006	
13	0.9033	0.0011	
14	0.9052	0.0007	
15	0.8513	0.0025	
16	0.9440	0.0001	
17	0.9390	0.0004	
18	0.9324	0.0003	
19	0.8735	0.0007	
20	0.9647	0.0005	
21	0.9635	0.0003	
22	0.9529	0.0002	
23	0.8866	0.0006	
24	0.9655	0.0004	
25	0.9638	0.0006	
26	0.9519	0.0004	
27	0.8852	0.0014	
28	0.9662	0.0005	
29	0.9628	0.0009	
30	0.9519	0.0007	
31	0.8959	0.0024	
32	0.9640	0.0040	
33	0.9629	0.0078	
34	0.9428	0.0053	
35	0.8811	0.0248	
