ibin	Eff	Err
0	0.9324	0.0006	
1	0.9496	0.0009	
2	0.9497	0.0006	
3	0.9196	0.0045	
4	0.9360	0.0004	
5	0.9498	0.0005	
6	0.9541	0.0003	
7	0.9360	0.0007	
8	0.9375	0.0002	
9	0.9531	0.0004	
10	0.9576	0.0003	
11	0.9436	0.0005	
12	0.9381	0.0002	
13	0.9521	0.0003	
14	0.9586	0.0002	
15	0.9436	0.0004	
16	0.9376	0.0001	
17	0.9524	0.0001	
18	0.9597	0.0001	
19	0.9427	0.0002	
20	0.9356	0.0001	
21	0.9516	0.0001	
22	0.9613	0.0001	
23	0.9441	0.0002	
24	0.9325	0.0001	
25	0.9490	0.0003	
26	0.9620	0.0001	
27	0.9421	0.0003	
28	0.9226	0.0007	
29	0.9378	0.0012	
30	0.9598	0.0007	
31	0.9314	0.0022	
