ibin	Eff	Err
0	0.8056	0.0016	
1	0.8147	0.0021	
2	0.8051	0.0011	
3	0.7486	0.0020	
4	0.8315	0.0007	
5	0.8372	0.0015	
6	0.8286	0.0008	
7	0.7710	0.0008	
8	0.8549	0.0005	
9	0.8448	0.0008	
10	0.8463	0.0006	
11	0.7928	0.0008	
12	0.8984	0.0005	
13	0.8833	0.0008	
14	0.8779	0.0004	
15	0.8238	0.0009	
16	0.9430	0.0001	
17	0.9290	0.0002	
18	0.9143	0.0001	
19	0.8557	0.0003	
20	0.9654	0.0001	
21	0.9573	0.0001	
22	0.9371	0.0001	
23	0.8778	0.0002	
24	0.9684	0.0001	
25	0.9593	0.0003	
26	0.9404	0.0003	
27	0.8801	0.0006	
28	0.9701	0.0002	
29	0.9587	0.0008	
30	0.9401	0.0003	
31	0.8860	0.0011	
32	0.9679	0.0015	
33	0.9596	0.0030	
34	0.9351	0.0040	
35	0.9055	0.0101	
